$DATA1 SOURCE='HSPICE' VERSION='I-2013.12-SP1-1 32-BIT'
$OPTION MEASFORM=1
.TITLE '****summer 2017 necrl stt latch wite path monte carlo analysis****'
index 1:vdvtn@dvtn_intra 5:vdvtn@dvtn_intra 2:vdvtn@dvtn_intra 3:vdvtp@dvtp_intra 6:vdvtp@dvtp_intra 4:vdvtp@dvtp_intra 7:r1@dr_intra 8:r1@dr_intra 7:tox1@dt_intra 8:tox1@dt_intra 9:mc_cnr_rnd@9:mc_cnr_round 10:mc_cnr_rnd@10:mc_cnr_round 11:mc_cnr_rnd@11:mc_cnr_round 12:mc_cnr_rnd@12:mc_cnr_round 13:mc_cnr_rnd@13:mc_cnr_round 14:mc_cnr_rnd@14:mc_cnr_round ntrh ntdh1 ntrl1 ntdl ntdh2 ntrl2 temper alter#
74  5.895e-03 -1.946e-02 -7.020e-03  2.595e-03 -7.583e-04 -3.161e-02  2.377e-08  2.558e-08  1.148e-09  1.112e-09    0.2631   -0.4013  1.956e-02  3.728e-02    0.1550    0.4832    3.1416    3.1416  1.053e-22    0.    0.6487  1.053e-22  110.0000 1
75 -3.183e-02 -2.240e-02 -2.242e-02  5.239e-03 -2.234e-03 -1.872e-03  2.187e-08  2.147e-08  1.108e-09  1.204e-09    0.4446    0.2294  3.590e-03   -0.2870    0.2388 -4.507e-02    3.1416    3.1416 -2.287e-19 -3.818e-22    0.7946 -2.287e-19  110.0000 1
76 -1.426e-02 -1.548e-02  3.575e-02 -1.373e-02  3.551e-02  1.027e-02  2.490e-08  2.615e-08  9.957e-10  9.468e-10    0.2721 -1.185e-02   -0.1130   -0.6069   -0.1357    0.3658    3.1416    3.1416 -9.266e-21  2.743e-25    0.6311 -9.266e-21  110.0000 1
77 -4.047e-02 -2.609e-02  1.101e-02  1.389e-02 -1.594e-02  1.911e-02  2.245e-08  2.087e-08  1.027e-09  8.951e-10    0.2827    0.1917    0.3534 -4.855e-02   -0.2926  1.012e-02    3.1416    3.1416  1.146e-20  1.359e-19    3.1416  1.146e-20  110.0000 1
78 -1.295e-02 -2.915e-02 -1.437e-02 -2.177e-02  2.581e-02 -1.775e-02  2.315e-08  2.186e-08  9.897e-10  9.552e-10  7.031e-02   -0.3130    0.1241  2.962e-02    0.2863    0.1568    3.1416    3.1416  1.046e-19  1.018e-23    3.1416  1.046e-19  110.0000 1
79 -4.480e-03  7.451e-03 -2.529e-03  5.415e-02 -3.391e-02  3.269e-04  2.749e-08  2.402e-08  9.032e-10  9.366e-10    0.1806    0.5641    0.7801 -2.207e-02   -0.5462   -0.1101    3.1416    3.1416  1.802e-19 -6.881e-22    0.7661  1.802e-19  110.0000 1
80  9.439e-03 -2.058e-05 -1.968e-02  1.744e-02 -4.766e-04  6.049e-03  2.130e-08  2.033e-08  1.151e-09  1.070e-09    0.1971   -0.2843 -8.583e-02   -0.2056    0.4173    0.2453    3.1416    3.1416 -9.764e-21  9.284e-25    3.1416 -9.764e-21  110.0000 1
81  1.500e-02 -6.115e-03  1.616e-02  5.215e-03 -3.006e-02 -2.337e-02  1.867e-08  2.503e-08  8.811e-10  1.052e-09   -0.1031    0.1370  9.140e-02   -0.3460    0.4127 -6.599e-02    3.1416    3.1416 -1.370e-21 -3.578e-19    0.8608 -1.370e-21  110.0000 1
82 -1.308e-02 -1.824e-03  6.356e-04 -2.074e-02  1.114e-02  1.330e-02  2.105e-08  2.012e-08  9.842e-10  1.109e-09  8.392e-03   -0.3593   -0.3716   -0.2640 -9.923e-02 -1.264e-02    3.1416    3.1416  1.996e-20  1.425e-19    3.1416  1.996e-20  110.0000 1
83  3.179e-03  1.562e-02 -1.716e-02  3.382e-02  2.768e-02  6.828e-03  2.089e-08  2.374e-08  1.154e-09  1.140e-09 -8.752e-02    0.4717   -0.1861   -0.1466 -3.365e-02   -0.3067    3.1416    3.1416  3.160e-20 -2.837e-24    0.7420  3.160e-20  110.0000 1
84  3.805e-03  2.566e-03  6.732e-03  2.396e-02  1.014e-02 -6.783e-03  2.030e-08  1.823e-08  8.962e-10  9.592e-10    0.4139  8.761e-02    0.4478    0.1906   -0.3937   -0.4106    3.1416    3.1416 -3.836e-20  9.000e-22    3.1416 -3.836e-20  110.0000 1
85  6.083e-03 -6.565e-03 -6.775e-03  1.074e-02 -1.372e-03 -2.565e-03  2.228e-08  2.341e-08  8.318e-10  8.835e-10 -1.796e-02   -0.1027   -0.2372  8.490e-02    0.2398   -0.4028    3.1416    3.1416  1.964e-19 -1.278e-17    3.1416  1.964e-19  110.0000 1
86 -1.904e-02  4.226e-03 -3.489e-02 -1.041e-03 -3.088e-02  9.600e-03  1.884e-08  2.358e-08  9.417e-10  1.043e-09 -1.029e-02   -0.1289   -0.2283    0.1348    0.1989    0.2688    3.1416    3.1416 -7.527e-23 -3.482e-18    3.1416 -7.527e-23  110.0000 1
87  2.272e-02 -8.536e-03 -2.767e-02  1.730e-02 -2.586e-02 -4.334e-03  2.429e-08  1.641e-08  1.110e-09  1.009e-09    0.3561  6.891e-03   -0.3098 -2.862e-02    0.2261    0.8168    3.1416    3.1416 -9.298e-17  4.809e-27    3.1416 -9.298e-17  110.0000 1
88 -6.211e-03 -7.316e-03  3.740e-02 -1.123e-02  4.091e-02 -5.605e-03  2.112e-08  2.001e-08  9.778e-10  9.795e-10   -0.1592    0.1656    0.3798    0.3118    0.3562   -0.2015    3.1416    3.1416  2.842e-21  1.256e-24    3.1416  2.842e-21  110.0000 1
89 -8.703e-03 -1.148e-03  1.568e-02 -2.948e-02 -5.750e-03 -2.353e-02  2.125e-08  2.273e-08  1.103e-09  1.144e-09    0.1608   -0.4352   -0.1561    0.2781    0.2049 -1.325e-02    3.1416    3.1416  3.265e-23  9.438e-24    0.8252  3.265e-23  110.0000 1
90 -1.536e-02  4.684e-03  2.755e-02  4.933e-03 -1.211e-02 -2.299e-02  1.979e-08  1.997e-08  1.013e-09  9.421e-10  9.758e-02 -2.175e-03   -0.2250 -1.644e-02  8.873e-03   -0.3281    3.1416    3.1416 -1.246e-16  6.711e-23    3.1416 -1.246e-16  110.0000 1
91  1.103e-02 -1.610e-02 -1.108e-02 -9.441e-03  2.713e-03 -6.243e-03  1.915e-08  2.412e-08  9.391e-10  1.042e-09   -0.3228   -0.1073    0.5186    0.2999 -9.505e-02    0.4427    3.1416    3.1416  6.846e-20 -4.350e-24    3.1416  6.846e-20  110.0000 1
92 -1.974e-02  3.104e-02  8.541e-03 -3.046e-03 -2.307e-02 -1.033e-02  2.447e-08  1.958e-08  1.010e-09  9.579e-10    0.8721  8.849e-02    0.3999   -0.5931    0.2489    0.5274    3.1416    3.1416  1.188e-17  5.280e-25    3.1416  1.188e-17  110.0000 1
93 -2.971e-03 -1.715e-03 -2.199e-02  1.079e-02  7.504e-03  3.739e-02  2.554e-08  2.087e-08  8.980e-10  1.092e-09   -0.2256 -2.373e-02    0.3296   -0.4910   -0.4708    0.3811    3.1416    3.1416 -1.167e-17 -5.919e-23    0.7444 -1.167e-17  110.0000 1
94 -1.298e-02  1.621e-02 -6.588e-03  9.707e-03  1.544e-02 -7.226e-03  2.404e-08  2.283e-08  9.553e-10  8.099e-10 -9.532e-02    0.3828    0.1878    0.2826  3.245e-02    0.3068    3.1416    3.1416 -1.032e-21 -1.221e-23    3.1416 -1.032e-21  110.0000 1
95  7.916e-03  3.056e-03 -1.219e-02 -5.332e-04  2.758e-02 -1.332e-02  1.884e-08  2.598e-08  1.133e-09  1.070e-09    0.4101    0.5726 -8.684e-02   -0.7177  4.464e-03   -0.2844    3.1416    3.1416  4.077e-22  1.083e-21    0.7326  4.077e-22  110.0000 1
96 -4.055e-02  1.050e-02  1.641e-02 -2.516e-02  2.331e-02 -1.330e-03  2.458e-08  2.207e-08  9.092e-10  1.009e-09    0.6520  3.358e-02 -5.814e-02   -0.2998    0.6680 -2.630e-02    3.1416    3.1416  1.028e-19  2.696e-24    0.7810  1.028e-19  110.0000 1
97  1.338e-02  1.801e-02 -2.666e-03  6.361e-03 -1.713e-02 -1.120e-02  2.410e-08  2.171e-08  8.627e-10  1.152e-09    0.2584    0.3143   -0.6859    0.2242 -9.898e-02   -0.2873    3.1416    3.1416  2.439e-19  2.500e-17    0.7055  2.439e-19  110.0000 1
98  1.611e-03  3.049e-03 -3.594e-03  2.429e-03 -2.121e-02 -1.209e-02  2.227e-08  2.457e-08  1.007e-09  1.111e-09    0.2457    0.4774    0.6405    0.4764    0.5020    0.2811    3.1416    3.1416 -8.856e-22 -4.970e-22    0.7134 -8.856e-22  110.0000 1
99 -1.101e-02  7.775e-03  4.649e-03 -1.222e-02  2.414e-02 -9.509e-03  2.186e-08  2.175e-08  9.612e-10  1.012e-09   -0.1252    0.3574   -0.6030    0.1002  3.790e-03   -0.2240    3.1416    3.1416 -9.214e-21 -1.588e-21    3.1416 -9.214e-21  110.0000 1
100 -3.187e-03 -8.719e-03  9.210e-03  2.228e-02  3.855e-02  4.315e-03  2.017e-08  1.940e-08  1.043e-09  1.019e-09    0.1457 -5.791e-02  1.610e-02  3.306e-02    0.4202    0.4722    3.1416    3.1416 -1.766e-23  1.199e-22    3.1416 -1.766e-23  110.0000 1
101  3.355e-02 -1.804e-02  1.294e-02 -8.989e-04 -1.434e-02  1.391e-02  2.075e-08  1.899e-08  9.532e-10  1.041e-09   -0.4208    0.4561  4.747e-02   -0.7121    0.2559   -0.1276    3.1416    3.1416 -1.299e-20 -1.841e-21    3.1416 -1.299e-20  110.0000 1
102  2.152e-02  8.676e-03 -2.272e-03 -9.816e-03  8.943e-03 -9.083e-03  2.369e-08  2.686e-08  1.055e-09  8.702e-10  4.399e-02    0.2061    0.2774 -1.266e-02   -0.2984  8.385e-02    3.1416    3.1416  2.583e-19    0.    0.7553  2.583e-19  110.0000 1
103  5.869e-03 -4.504e-04  1.513e-02  1.345e-03  2.361e-02 -4.712e-03  2.121e-08  2.297e-08  1.003e-09  8.959e-10   -0.5071 -8.852e-02 -2.478e-02   -0.2928    0.4840   -0.1850    3.1416    3.1416  2.655e-22 -1.712e-23    3.1416  2.655e-22  110.0000 1
104 -2.902e-02 -2.250e-05 -1.353e-02 -4.555e-03 -2.429e-03 -6.332e-03  2.373e-08  2.208e-08  9.218e-10  1.171e-09   -0.5229 -2.148e-02   -0.3038  1.593e-02   -0.3339    0.1577    3.1416    3.1416  9.121e-20  2.063e-20    0.6841  9.121e-20  110.0000 1
105  5.078e-03 -1.435e-02  2.639e-02 -1.422e-02 -1.147e-02  1.573e-02  1.897e-08  2.122e-08  1.216e-09  1.099e-09   -0.5015   -0.7587    0.6797 -3.031e-02    0.2954   -0.3922    3.1416    3.1416 -2.284e-24 -6.000e-24    3.1416 -2.284e-24  110.0000 1
106  9.179e-04  1.074e-02 -4.689e-02  8.024e-04 -2.416e-02 -2.063e-02  2.154e-08  2.063e-08  1.084e-09  9.913e-10    0.4097    0.1354   -0.4118    0.3967   -0.2470    0.2063    3.1416    3.1416 -1.023e-18  1.290e-24    3.1416 -1.023e-18  110.0000 1
107  7.449e-05  2.391e-03  2.062e-02 -1.078e-02  1.630e-02 -1.714e-02  1.935e-08  2.242e-08  8.435e-10  1.122e-09    0.7075 -3.053e-02    0.3772    0.3987    0.1469   -0.3855    3.1416    3.1416  6.384e-17 -5.776e-20    0.8049  6.384e-17  110.0000 1
108  3.246e-03  1.933e-02  2.075e-02  2.071e-02  2.593e-03 -2.201e-02  2.159e-08  2.306e-08  9.397e-10  9.365e-10  9.784e-02   -0.4449 -5.856e-03  4.564e-02    0.2922    0.6202    3.1416    3.1416 -4.804e-22 -2.826e-20    3.1416 -4.804e-22  110.0000 1
109 -1.035e-02 -1.433e-02  2.528e-02  1.909e-02  2.017e-02  6.252e-03  2.470e-08  1.831e-08  8.037e-10  1.173e-09    0.1716 -9.899e-02    0.1361    0.6566    0.3705  2.153e-03    3.1416    3.1416  8.489e-17  5.621e-23    0.7288  8.489e-17  110.0000 1
110 -8.591e-03  3.792e-03 -2.011e-03  2.079e-02 -8.887e-03  4.872e-03  2.136e-08  1.901e-08  9.368e-10  8.456e-10  5.380e-03  5.119e-02  2.573e-02   -0.1645 -4.594e-02    0.5218    3.1416    3.1416  4.710e-18 -1.238e-20    3.1416  4.710e-18  110.0000 1
111  5.886e-03  2.467e-03  2.882e-02 -1.021e-02  1.478e-02 -2.174e-02  1.880e-08  2.093e-08  1.107e-09  9.830e-10    0.4342    0.2741   -0.1043    0.4791    0.1928    0.7555    3.1416    3.1416  1.070e-19 -1.293e-20    3.1416  1.070e-19  110.0000 1
112  2.010e-02 -2.284e-02 -3.366e-02  1.700e-02  2.175e-02  9.738e-03  2.340e-08  2.185e-08  9.237e-10  1.289e-09   -0.2264  1.326e-02    0.6900  8.999e-02   -0.5289    0.2210    3.1416    3.1416 -1.467e-18 -1.241e-22    0.6007 -1.467e-18  110.0000 1
113 -1.566e-02  4.726e-03 -2.224e-02 -6.096e-03 -1.259e-02 -6.877e-03  1.975e-08  2.082e-08  9.903e-10  8.742e-10    0.5433   -0.6487    0.1462  8.775e-02 -6.013e-03  4.875e-03    3.1416    3.1416 -3.547e-19 -2.655e-25    3.1416 -3.547e-19  110.0000 1
114 -1.624e-02 -2.544e-02 -7.813e-03  4.847e-03 -2.315e-03  1.131e-02  2.198e-08  1.937e-08  9.574e-10  9.608e-10    0.6592    0.6881    0.4655    0.2492   -0.4779   -0.3975    3.1416    3.1416  1.313e-19  2.252e-19    3.1416  1.313e-19  110.0000 1
115  2.622e-02 -7.846e-03 -3.441e-03  2.988e-02 -3.908e-03  1.385e-02  1.899e-08  2.275e-08  1.090e-09  9.983e-10   -0.5583    0.4158 -4.655e-03 -3.452e-02   -0.8531    0.1384    3.1416    3.1416 -8.070e-17 -6.132e-23    3.1416 -8.070e-17  110.0000 1
116 -2.074e-02  3.322e-02  1.112e-03 -1.239e-03 -1.533e-03  4.225e-03  2.041e-08  2.181e-08  1.055e-09  1.098e-09   -0.3881   -0.3665   -0.3017    0.4633   -0.1156  7.815e-02    3.1416    3.1416  4.194e-17 -3.660e-22    3.1416  4.194e-17  110.0000 1
117  1.678e-02  1.038e-02  6.652e-03  1.053e-03 -3.567e-02  2.421e-02  1.921e-08  2.090e-08  9.787e-10  1.089e-09    0.2177   -0.5774   -0.1737    0.3192   -0.5038  1.131e-02    3.1416    3.1416  1.274e-19 -6.504e-22    3.1416  1.274e-19  110.0000 1
118 -1.166e-02 -5.910e-03  2.555e-02  1.653e-02  2.806e-02  3.145e-02  2.420e-08  2.052e-08  8.797e-10  1.046e-09  7.895e-02   -0.1571 -7.295e-02   -0.3278    0.2374   -0.2546    3.1416    3.1416  5.895e-17  5.330e-18    0.8410  5.895e-17  110.0000 1
119  1.004e-03 -1.211e-02 -2.349e-02  1.615e-03  2.436e-02 -4.526e-03  2.074e-08  1.839e-08  9.770e-10  1.184e-09  5.533e-02    0.2680   -0.3835   -0.3580   -0.3455   -0.3106    3.1416    3.1416 -7.523e-17 -2.129e-22    3.1416 -7.523e-17  110.0000 1
120  1.383e-02 -8.577e-03  3.245e-02  1.784e-02  4.569e-03  1.534e-02  2.313e-08  1.757e-08  8.984e-10  1.139e-09   -0.2041    0.3623   -0.4324  4.522e-02 -5.881e-02  1.243e-02    3.1416    3.1416 -8.559e-20 -3.499e-24    3.1416 -8.559e-20  110.0000 1
121  2.179e-02  1.162e-02  1.442e-02  2.632e-02  1.671e-02 -3.268e-02  1.958e-08  2.122e-08  9.933e-10  1.050e-09 -4.947e-02  6.639e-02   -0.2750   -0.2378   -0.4977    0.4976    3.1416    3.1416  1.892e-18 -4.628e-23    3.1416  1.892e-18  110.0000 1
122  2.222e-02 -2.855e-02  7.988e-03 -3.165e-03  1.840e-02  1.094e-02  2.326e-08  2.191e-08  1.040e-09  9.613e-10    0.3593    0.3496    1.5189    0.8060   -0.4136   -0.3434    3.1416    3.1416  1.454e-22  2.858e-20    3.1416  1.454e-22  110.0000 1
123  1.343e-02 -2.679e-02 -1.056e-02 -3.537e-02 -4.705e-03  4.629e-02  1.880e-08  2.464e-08  9.100e-10  1.078e-09    0.3498    0.4222    0.1159  8.403e-02 -7.669e-02    0.2843    3.1416    3.1416  9.374e-23  2.618e-22    0.7968  9.374e-23  110.0000 1
124 -1.229e-02 -9.072e-03  5.404e-03  1.493e-03  2.191e-03  4.098e-02  2.121e-08  2.397e-08  1.066e-09  8.697e-10   -0.2952    0.4159    0.7369   -0.1148    0.1939    0.1587    3.1416    3.1416 -3.425e-21  2.508e-25    3.1416 -3.425e-21  110.0000 1
125 -1.014e-02 -9.630e-03  7.633e-03  6.509e-03  5.577e-03 -9.258e-03  2.078e-08  2.399e-08  9.234e-10  1.077e-09   -0.4791    0.3548  7.411e-02   -0.6120   -0.4742   -0.2095    3.1416    3.1416  9.023e-22  2.390e-21    0.7555  9.023e-22  110.0000 1
126 -1.324e-02 -1.478e-02 -1.072e-02  1.101e-02 -1.174e-02 -5.555e-03  2.526e-08  1.981e-08  9.748e-10  9.716e-10    0.4791  6.656e-02   -0.2821    0.1254   -0.3715 -2.056e-02    3.1416    3.1416  4.225e-17  5.055e-19    3.1416  4.225e-17  110.0000 1
127 -1.885e-02 -1.185e-02  6.016e-03 -2.644e-02  3.121e-02 -1.252e-02  1.860e-08  2.469e-08  1.192e-09  1.130e-09   -0.1220    0.3162  5.136e-03 -9.567e-02   -0.1316    0.2138    3.1416    3.1416  7.438e-21  5.592e-24    0.7567  7.438e-21  110.0000 1
128 -5.467e-02 -1.502e-02  3.321e-02 -5.778e-04  3.851e-03  1.541e-02  2.609e-08  2.215e-08  7.730e-10  1.088e-09  9.908e-02  7.130e-02   -0.3810    0.4266    0.5636   -0.1811    3.1416    3.1416 -9.693e-21  4.622e-19    0.6257 -9.693e-21  110.0000 1
129  2.548e-02  6.802e-03  3.181e-03 -4.336e-03 -8.680e-03  2.082e-02  2.229e-08  2.126e-08  8.035e-10  1.007e-09    0.1901    0.7360  2.260e-02    0.3020 -3.398e-02   -0.1692    3.1416    3.1416  3.901e-22 -1.714e-24    3.1416  3.901e-22  110.0000 1
130 -2.018e-02 -1.350e-04 -1.796e-04 -1.904e-02  6.654e-03 -1.425e-02  1.855e-08  1.903e-08  8.572e-10  9.080e-10    0.6196  5.149e-02    0.2207 -7.556e-02    0.3527  8.657e-02    3.1416    3.1416  9.540e-21 -7.114e-21    3.1416  9.540e-21  110.0000 1
131 -2.823e-03 -2.536e-02 -2.035e-02 -1.206e-02 -2.850e-02 -4.723e-02  2.445e-08  1.868e-08  1.067e-09  1.057e-09    0.1522    0.1469   -0.2215   -0.3333    0.4312  4.216e-02    3.1416    3.1416 -6.362e-20 -2.262e-24    3.1416 -6.362e-20  110.0000 1
132  5.963e-03  4.127e-02 -2.001e-02 -9.117e-03  9.589e-03 -1.799e-03  2.447e-08  2.132e-08  1.205e-09  9.979e-10   -0.2391    0.4556   -0.9468   -0.5679   -0.1551  5.855e-02    0.8514    3.1416  1.787e-19    0.    3.1416  1.787e-19  110.0000 1
133  3.826e-02  1.399e-02  1.332e-02 -2.132e-02 -3.994e-03 -2.213e-02  1.968e-08  2.583e-08  9.818e-10  9.020e-10   -0.5017 -5.668e-02   -0.7213    0.1129 -2.670e-02  1.672e-02    3.1416    3.1416  6.703e-19 -6.112e-18    3.1416  6.703e-19  110.0000 1
134  4.105e-03  2.844e-02  2.197e-02 -6.213e-03  9.344e-03  6.981e-03  2.500e-08  1.824e-08  1.037e-09  1.052e-09   -0.2178    0.4368    0.1667   -0.1629    0.3314    0.7386    3.1416    3.1416  1.848e-18 -6.510e-22    3.1416  1.848e-18  110.0000 1
135  2.064e-02  7.803e-03  1.730e-02 -1.562e-02 -4.365e-04  1.376e-04  2.266e-08  1.887e-08  1.152e-09  1.138e-09    0.6181    0.4189 -2.794e-02    0.6518   -0.3844    0.2414    3.1416    3.1416 -2.672e-20  6.904e-25    3.1416 -2.672e-20  110.0000 1
136  2.138e-02  3.859e-03  3.234e-04 -6.427e-03 -3.649e-03 -2.673e-02  2.408e-08  1.655e-08  1.100e-09  1.267e-09  8.699e-02    0.2163 -9.462e-02   -0.7009   -0.2251  9.867e-02    3.1416    3.1416  5.415e-18  8.259e-26    3.1416  5.415e-18  110.0000 1
137  1.795e-02  2.840e-03 -1.245e-02 -1.419e-02  8.216e-03 -5.546e-03  2.273e-08  2.114e-08  1.181e-09  1.242e-09  4.074e-02   -0.4300    0.5112   -0.4838    0.3365   -0.3563    3.1416    3.1416 -8.367e-20  2.406e-23    0.7466 -8.367e-20  110.0000 1
138  3.957e-02  7.869e-03  3.617e-02 -2.307e-03  4.176e-02  1.881e-02  2.235e-08  2.345e-08  1.002e-09  1.075e-09 -9.207e-02    0.4656    0.2062    0.1663    0.4571    0.2262    3.1416    3.1416 -9.246e-25  1.755e-19    0.7070 -9.246e-25  110.0000 1
139  2.861e-03 -1.886e-02 -5.961e-03  3.586e-03  6.125e-03  9.026e-04  1.662e-08  2.216e-08  9.168e-10  1.041e-09  7.279e-02   -0.2092 -6.315e-02    0.2867   -0.3273   -0.2444    3.1416    3.1416 -7.462e-22  7.358e-23    3.1416 -7.462e-22  110.0000 1
140 -3.902e-02 -7.448e-03 -1.036e-02  1.200e-02  1.790e-02 -6.460e-03  2.007e-08  2.137e-08  1.099e-09  1.065e-09 -5.684e-02   -0.2041   -0.1582   -0.2600 -2.342e-02    0.2154    3.1416    3.1416  2.804e-21 -7.076e-24    3.1416  2.804e-21  110.0000 1
141 -1.318e-02  1.079e-02 -1.044e-02  7.342e-03  2.593e-02  1.987e-02  2.433e-08  2.106e-08  8.631e-10  1.134e-09  5.240e-02 -3.096e-02 -5.422e-02   -0.5580    0.4737   -0.3347    3.1416    3.1416 -1.528e-21  2.632e-22    0.6848 -1.528e-21  110.0000 1
142 -5.402e-03  3.302e-03 -9.139e-03  1.630e-02  1.900e-02  3.514e-02  1.848e-08  2.232e-08  1.144e-09  9.278e-10    0.6165   -0.4294    0.4426   -0.1453  3.483e-02   -0.2213    3.1416    3.1416  7.534e-18 -1.166e-25    3.1416  7.534e-18  110.0000 1
143 -2.776e-02 -7.301e-03 -2.698e-03  4.172e-03 -9.585e-03  8.005e-03  2.369e-08  2.177e-08  9.710e-10  1.192e-09  7.007e-02   -0.4285  2.303e-02  2.454e-03    0.1447   -0.2681    3.1416    3.1416  3.524e-19 -1.025e-22    0.7013  3.524e-19  110.0000 1
144  6.314e-03  2.762e-02  1.642e-02 -9.654e-03  1.862e-02 -1.298e-02  2.035e-08  2.367e-08  8.120e-10  9.013e-10 -7.194e-02  5.111e-02    0.2002   -0.2368  4.183e-02   -0.3372    3.1416    3.1416 -7.808e-17 -1.340e-21    3.1416 -7.808e-17  110.0000 1
145 -5.651e-03 -5.303e-03 -5.931e-03  1.975e-02  1.123e-02  1.063e-02  2.241e-08  2.165e-08  1.012e-09  1.070e-09    0.5724    0.2557   -0.2304   -0.6581    0.2123   -0.2852    3.1416    3.1416  1.702e-19 -2.739e-21    3.1416  1.702e-19  110.0000 1
146  5.673e-03 -7.571e-03  1.690e-02 -3.320e-02  2.418e-02 -2.566e-02  2.325e-08  1.860e-08  1.097e-09  8.240e-10  8.597e-03    0.2748    0.5757    0.1521 -8.114e-02    0.2671    3.1416    3.1416 -7.739e-19  8.663e-26    3.1416 -7.739e-19  110.0000 1
147  9.494e-03  2.287e-02  5.374e-02  1.430e-02 -5.310e-03  1.290e-02  2.268e-08  2.624e-08  1.031e-09  9.718e-10   -0.1483   -0.6649    0.2004   -0.4013   -0.3031    0.3164    3.1416    3.1416  8.154e-18  6.209e-25    0.7215  8.154e-18  110.0000 1
148 -1.159e-02 -1.439e-02  2.450e-02  1.486e-02 -1.430e-02 -2.057e-03  2.042e-08  2.148e-08  9.249e-10  8.426e-10    0.2627    0.6485 -6.116e-03    0.5503  1.425e-03 -8.888e-02    3.1416    3.1416 -1.468e-22 -9.635e-22    3.1416 -1.468e-22  110.0000 1
149  4.736e-02 -1.747e-03 -3.323e-02 -1.646e-03 -4.004e-03 -1.104e-02  2.353e-08  2.201e-08  1.005e-09  9.091e-10 -4.344e-02  8.085e-03  5.220e-02   -0.6089   -0.3816    0.1685    3.1416    3.1416  1.164e-19  1.379e-21    3.1416  1.164e-19  110.0000 1
150 -1.940e-02  9.071e-03 -7.742e-03  4.843e-03  3.455e-02 -1.174e-03  2.357e-08  2.306e-08  9.647e-10  8.646e-10  9.366e-02 -7.829e-02   -0.2923   -0.1204   -0.1741   -0.2254    3.1416    3.1416  2.487e-20 -4.758e-24    3.1416  2.487e-20  110.0000 1
151  6.037e-04  1.051e-02 -8.487e-03 -1.283e-03  4.993e-03 -1.118e-02  1.808e-08  2.489e-08  1.166e-09  1.060e-09   -0.4701    0.4671    0.2234  2.711e-02    0.4604    0.1567    3.1416    3.1416 -8.283e-19 -1.316e-21    3.1416 -8.283e-19  110.0000 1
152  7.506e-03 -2.387e-02  8.292e-03 -1.236e-02 -3.038e-03  1.849e-03  2.120e-08  2.052e-08  9.929e-10  1.058e-09    0.1891   -0.6356   -0.1017    0.2432   -0.5443   -0.2323    3.1416    3.1416 -9.148e-21  3.084e-21    3.1416 -9.148e-21  110.0000 1
153 -1.744e-02 -8.421e-03  1.266e-02  1.594e-02  1.143e-02  2.430e-02  2.679e-08  2.165e-08  1.021e-09  1.052e-09    0.4227  4.836e-02   -0.2813   -0.3214    0.1658   -0.5303    3.1416    3.1416  1.984e-17 -4.133e-28    0.7501  1.984e-17  110.0000 1
154  3.008e-02  5.711e-03 -3.694e-02  3.589e-03  7.639e-03  4.029e-03  2.055e-08  2.040e-08  1.057e-09  9.942e-10  8.208e-03   -0.2309   -0.5509    0.1985    0.2361   -0.1412    3.1416    3.1416  3.316e-23 -5.180e-23    3.1416  3.316e-23  110.0000 1
155  7.040e-03 -7.883e-03  1.293e-02  3.199e-03  1.269e-02 -1.899e-02  2.497e-08  1.967e-08  9.834e-10  1.029e-09   -0.1399    0.2941   -0.1983 -4.970e-02    0.2804    0.1925    3.1416    3.1416  4.337e-19  8.362e-25    3.1416  4.337e-19  110.0000 1
156 -1.833e-02 -1.231e-02 -1.214e-02 -1.441e-02 -3.283e-03 -4.314e-04  2.439e-08  2.046e-08  9.708e-10  9.215e-10   -0.1814    0.6802   -0.2868   -0.6092  2.681e-02   -0.1406    3.1416    3.1416  1.836e-19 -1.364e-23    3.1416  1.836e-19  110.0000 1
157 -1.714e-02  7.736e-03 -5.079e-03 -1.281e-02  1.049e-02  1.167e-02  2.510e-08  2.294e-08  1.006e-09  1.230e-09    0.4922 -3.590e-02 -9.660e-02    0.1938    0.8964   -0.1283    3.1416    3.1416  7.193e-19  2.693e-24    0.5996  7.193e-19  110.0000 1
158 -2.948e-03  2.323e-03 -2.377e-02 -1.136e-03  4.987e-03  2.545e-02  2.295e-08  2.052e-08  9.917e-10  1.206e-09  3.170e-02    0.2950   -0.4537   -0.7474    0.3310    0.5031    3.1416    3.1416  1.910e-22  2.718e-25    0.7578  1.910e-22  110.0000 1
159 -1.642e-02 -2.078e-04  1.741e-02  7.549e-03  5.526e-03 -5.561e-03  2.245e-08  2.291e-08  1.059e-09  9.628e-10  8.948e-02   -0.2153    0.2791    0.2219    0.2262    0.2423    3.1416    3.1416 -4.898e-20  3.880e-20    3.1416 -4.898e-20  110.0000 1
160 -8.812e-03  2.240e-03 -7.349e-03 -2.001e-02  4.344e-03 -1.371e-02  2.150e-08  2.260e-08  1.079e-09  1.045e-09   -0.1577 -5.091e-03   -0.6220   -0.1314    0.1971  7.489e-02    3.1416    3.1416 -1.000e-20  1.779e-18    3.1416 -1.000e-20  110.0000 1
